,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,0.022275151068617664,0.4860882280497435,1.5484516797433652,0.12229462167044974,0.07588507803392941,0.062194486597395016,687.8197463690415,715.9669098144882,0.28990541599958464
