,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,0.01879097881290357,0.5389166050867396,1.6689534562110473,0.09589939468861568,0.07676368269833711,0.06308610762720135,687.427849970203,715.5750134156498,0.7438634825720358
