,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.0076982898724434114,0.5203916086669993,-0.5096440778310177,0.6105784272140873,0.07100986922972452,0.057247052477572224,689.987557263929,718.1347207093758,0.6660855569608225
