,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,0.0030731722064169676,0.5190846534002247,0.31312167221119164,0.7543494088051902,0.0706390696535345,0.056870759574327634,690.1519712227489,718.2991346681956,0.9968103352764892
