,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.003594199728025063,0.5207436101936018,-0.3454105106293357,0.7299651074377493,0.07068784842906084,0.05692026099838021,690.1303462735128,718.2775097189595,0.9970489260795024
