,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,0.010777203002687408,0.5161864088941669,1.104939872733594,0.2698416294136156,0.07320794313524648,0.059477690440953856,689.0115732517913,717.158736697238,0.7438634825720358
