,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,0.006660245689800797,0.5093496104404203,0.4965211349310715,0.6197961606826603,0.07097960063008435,0.05721633545423377,690.0009809371005,718.1481443825472,0.8727092659790077
