,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.003479920965485596,0.528377116053707,-0.2428244182775704,0.8082643475256435,0.0705494017110454,0.0567797632178757,690.1917204837849,718.3388839292317,0.9929661489661934
