,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,0.15951408398574157,0.4408462763904232,1.4337322336937552,0.15242026220235136,0.10774186461986346,0.09452322557719472,2481.095252512562,2509.2424159580087,0.3658086292856432
