,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.08537124591712705,-1.2324052198677853,-1.7158299908924273,0.08695792228395564,0.1031837215632454,0.08989755447529346,1742.3391962569378,1770.4863597023846,0.260873766851867
