,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.006627761609107677,0.5818368789572264,-0.2811915260930705,0.7787071069503759,0.0662729546099391,0.05243996134490114,1434.6281689065172,1462.775332351964,0.8372371230907122
