,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,0.32450293617305004,-0.18635386846981616,2.840582469312855,0.004730373688976419,0.12073106364723307,0.10770485718274758,2475.053407609683,2503.2005710551293,0.11352896853543405
