,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.023662053377123845,0.9385456975795925,-1.1529851177190154,0.2495965272216135,0.05588373384003753,0.04189682619322321,1340.3694692741658,1368.5166327196125,0.6725769666512323
