,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.10391636318515275,0.7002241878673706,-1.565043120745146,0.11835379151066243,0.10860417089107988,0.09539830675613292,2480.6968902534104,2508.844053698857,0.7381716151750548
