,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,0.028961171720845905,0.5080622547933085,0.2494763502815816,0.8031188120979995,0.10335097776440438,0.09006728854609924,2483.1177711320347,2511.264934577481,0.9411077180459438
