,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.032720492932959665,0.6261937779105567,-1.6893681447596474,0.09191851476588582,0.07262570759999665,0.05888682919407062,1431.8154855301023,1459.962648975549,0.38511731132382643
