,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,0.06787742418538804,0.4534157745395468,0.5341935023115314,0.5935007615835348,0.10384461547680146,0.09056823940979108,2482.8908877733365,2511.038051218783,0.7733704902275632
