,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.013812072441045594,-1.320300300693316,-0.5079522225288742,0.6117633778175122,0.09723960784371943,0.08386537981177455,1745.0609294276405,1773.2080928730873,0.9422972727293366
