,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,0.05773339369792456,0.7133670095346205,0.6310349941480125,0.5283735952843238,0.10409406005291366,0.09082137946110491,2482.7761917362996,2510.923355181746,0.8952792793585254
