,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.033413901457793466,0.5735661698502694,-0.28794359949446424,0.7735372036806548,0.1033967374963275,0.09011372619997682,2483.0967445205347,2511.243907965981,0.884042518492177
