,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.1221886194096226,0.5921974093415235,-1.028732180187401,0.30421952622775356,0.10555043675894327,0.09229933211833496,2482.105903255421,2510.2530667008673,0.672432684119835
