,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.01096092316430774,0.6052788854200646,-0.3708759953436089,0.7109238073629678,0.0664077351689919,0.05257673865297696,1434.5686937111157,1462.7158571565624,0.8190406094095101
