,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.007077598620110009,0.5522422449892548,-0.08901459049294,0.9291143151616922,0.10323072984793824,0.08994525917901874,2483.1730199737226,2511.320183419169,0.9747497193765053
