,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.23457555449877102,0.7709092759227703,-2.294256230379205,0.022286794487101285,0.11471880582122274,0.10160352887042601,2477.8609898564605,2506.008153301907,0.26744153384521546
