,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.07282244475368199,0.8727643573431951,-2.4450203891905917,0.014909587962252157,0.06656303828265397,0.05273434255350806,1335.682602543341,1363.8297659887878,0.1789150555470259
