,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,0.008559650963110756,0.9282032214182292,0.2694998128823704,0.7876823386315226,0.05295459751418974,0.03892429525514063,1341.6457273025312,1369.792890747978,0.9860381459256733
