,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.03112313310394729,0.929833373914264,-1.3169832376813526,0.18858891576642134,0.056823986966165085,0.04285100899529348,1339.958950644608,1368.1061140900547,0.7543556630656854
