,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,0.02467141696319941,-1.3625089650023956,0.4397715338876611,0.660337162897074,0.09709564404907911,0.08371928322017652,1745.1266261009346,1773.2737895463813,0.9187061362297009
