,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.04626021618681226,-1.3061830969876564,-1.2157528697140312,0.22478724678757162,0.09994923360553043,0.08661514817746419,1743.8224562251648,1771.9696196706116,0.5394893922901719
