,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,0.009961754064364323,0.9254633965513515,0.3503864973871854,0.7262308196848062,0.05307180982433912,0.03904324404395898,1341.5947324290755,1369.7418958745222,0.8933312747743389
