,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,0.03214951718338444,0.5300027987274866,1.0953499234341373,0.2740143107912837,0.06884914788348984,0.05505432044472669,1433.489872071868,1461.6370355173146,0.8424906856547398
