,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.060910021094790386,-1.2699002182766863,-1.2595632382062858,0.20855234640371106,0.10018929461391402,0.0868587656452312,1743.7125531714119,1771.8597166168586,0.38501971643762045
