,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.004031863542145027,0.5993868505539314,-0.12290804420085366,0.9022408834064257,0.0661254951292154,0.0522903172792778,1434.6932291504174,1462.8403925958642,0.9022408834064257
