,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.058948372749608985,0.655788876156315,-0.5149343476328305,0.6068798129208843,0.10379993583438152,0.09052289784674272,2482.911428356059,2511.0585918015054,0.8859484979090039
