,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,0.017239820714812726,0.5719422438913186,0.5524622422663059,0.5809364568635896,0.06679394100055147,0.05296866605241146,1434.3982234435548,1462.5453868890015,0.8624897170162101
