,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.01944200620508879,0.9351971131146898,-0.9883013259658476,0.3235951633674744,0.055063665672707374,0.041064608867858565,1340.727180971635,1368.8743444170818,0.7766283920819386
