,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,-0.016178925340196736,0.9815650019416877,-0.5641888642712851,0.5729379041981868,0.053528637945133295,0.03950683998876492,1341.3959226330157,1369.5430860784625,0.6875254850378242
