,coef,intercept,t_value,p_value,R_squared,Adj_R_squared,AIC,BIC,corrected_p_value
0,0.021863248232815338,-1.352966605102834,0.6073214354510262,0.5439779603713464,0.09748641368238076,0.08411584203323086,1744.9482772680522,1773.0954407134989,0.9387999886218445
